the_geom,postcode,id,name,building_name,street_name,suburb,state,cartodb_id,address,phone_number,latitude,longitude,active,ticket_types_sold,comments,opal_id
0101000020E61000005FE36F8544E262404AEE8509700441C0,2232,30038,Kirrawee Newsagency,,167-171 Oak Rd North,Kirrawee,,547,"167-171 Oak Rd North, Kirrawee NSW 2232",02 9521 2080,-34.034669104,151.070864409,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30038
0101000020E6100000718E3A3AAEDF624098A1F14410EB40C0,2160,30046,Merrylands Newsagency, ,181 Merrylands Rd,Merrylands,NSW,548,"181 Merrylands Rd, Merrylands NSW 2160",02 9637 9482,-33.836434,150.990018,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30046
0101000020E6100000054EB6813BE26240ED9925016AEC40C0,2127,30053,Stadium Newsagency, ,6/10 Dawn Fraser Ave,Sydney Olympic Park,NSW,549,"6/10 Dawn Fraser Ave, Sydney Olympic Park NSW 2127",02 9647 1822,-33.846985,151.069764,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30053
0101000020E61000002DFD95DFB3DF6240CEFFAB8E1CEB40C0,2160,30055,Station Newsagency Merrylands, ,159 Merrylands Rd,Merrylands,NSW,550,"159 Merrylands Rd, Merrylands NSW 2160",02 9897 5926,-33.836809,150.9907072,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30055
0101000020E61000002850D54E9EDE624011F0106B96EF40C0,2165,30056,Cignall Fairfield, ,81 The Crescent,Fairfield,NSW,551,"81 The Crescent, Fairfield NSW 2165",02 9728 4474,-33.8717779,150.9568247,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30056
0101000020E61000000424371626DD6240D1252BA5B8F840C0,2170,30058,Lucky Newsagency, ,509 Hume Hwy,Casula,NSW,552,"509 Hume Hwy, Casula NSW 2170",02 9602 1348,-33.943134924,150.910899265,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30058
0101000020E6100000BF4351A04FDC624040A19E3E02DD40C0,2763,30060,Quakers Hill Newsagency, ,4A Douglas Rd,Quakers Hill,NSW,553,"4A Douglas Rd, Quakers Hill NSW 2763",02 9626 9129,-33.726631,150.88472,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30060
0101000020E61000005467D115CED86240BAF254E58DE140C0,2760,30065,Station Plaza Newsagency,"Shop 10, Station Plaza",33-43 Philip St,St Marys,NSW,554,"Station Plaza, 33-43 Philip St, St Marys NSW 2760",02 9623 6889,-33.762142817,150.775156888,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30065
0101000020E61000008F5033A48ADB62400DA5F622DAD640C0,2765,30068,Riverstone Newsagency, ,11 Riverstone Tce,Riverstone,NSW,555,"11 Riverstone Tce, Riverstone NSW 2765",02 9627 1051,-33.678532,150.860674,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30068
0101000020E610000050D2BC16D6D96240EB7D2C4206CF40C0,2756,30069,South Windsor Newsagency,Shop 1,499 George St,South Windsor,,556,"499 George St, South Windsor NSW 2756",02 4577 9797,-33.617378494,150.807383889,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30069
0101000020E61000008FE1B19F45DA6240A6643909A5CD40C0,2756,30070,Windsor Newsagency, ,162 George St,Windsor,NSW,557,"162 George St, Windsor NSW 2756",02 4587 9996,-33.606599,150.820999,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30070
0101000020E610000073637AC292DB62402EE57CB1F7D640C0,2765,30071,CTC Riverstone, ,24 Garfleid Rd East,Riverstone,NSW,558,"24 Garfleid Rd East, Riverstone NSW 2765",02 9627 2486,-33.679434,150.861665,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30071
0101000020E6100000DB19017007DE624083E4F8FC8BF240C0,2166,30075,C & T Newsagency, ,200 Railway Pde,Cabramatta,NSW,559,"200 Railway Pde, Cabramatta NSW 2166",02 9724 1742,-33.8948971,150.9384079,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30075
0101000020E610000080BBECD79DDE6240B07614E7A8EF40C0,2165,30088,Fairfield Railway Bookstall,"Shop 6, Fairfield Station",52 The Crescent,Fairfield,NSW,560,"Fairfield Station, 52 The Crescent, Fairfield NSW 2165",02 9724 7095,-33.872342,150.956768,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30088
0101000020E610000012842BA0D0E36240BC35B05582FD40C0,2218,30101,7-Eleven Allawah, ,439 Princes Hwy,Carlton,NSW,561,"439 Princes Hwy, Carlton NSW 2218",02 9547 2370,-33.98054,151.119217,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30101
0101000020E6100000077767EDB6E262403E40F7E5CC0441C0,2227,30102,7-Eleven Gymea, ,110 Gymea Bay Rd,Gymea,NSW,562,"110 Gymea Bay Rd, Gymea NSW 2227",02 9526 5247,-34.037503,151.08483,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30102
0101000020E6100000B88FDC9A74E2624020D26F5F070441C0,2232,30103,7-Eleven Kirrawee, ,529-531 Princes Hwy,Kirrawee,NSW,563,"529-531 Princes Hwy, Kirrawee NSW 2232",02 8539 7015,-34.031475,151.076734,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30103
0101000020E6100000D64CBED966E46240664CC11A67FB40C0,2217,30104,7-Eleven Kogarah, ,736 Princes Hwy,Kogarah,NSW,564,"736 Princes Hwy, Kogarah NSW 2217",02 9553 6000,-33.964084,151.137555,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30104
0101000020E610000059A6D630C0E4624074AEC8B297F940C0,2216,30105,7-Eleven Rockdale,,293 West Botany St,Rockdale,NSW,565,"293 West Botany St, Rockdale NSW 2216",02 9567 8144,-33.949941967,151.148460788,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30105
0101000020E6100000DA39CD026DE26240527DE717250441C0,2232,30106,7-Eleven Sutherland, ,542 Princes Hwy,Kirrawee,NSW,566,"542 Princes Hwy, Kirrawee NSW 2232",02 8539 7675,-34.032382,151.075807,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30106
0101000020E610000083177D0569E5624035423F53AFE340C0,2070,30107,7-Eleven Lindfield, ,238 Pacific Hwy,Lindfield,NSW,567,"238 Pacific Hwy, Lindfield NSW 2070",02 9415 8145,-33.778788,151.16907,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30107
0101000020E6100000ECC6CA4E00E562408E98ABAFC6DD40C0,2075,30108,7-Eleven St Ives, ,159 Mona Vale Rd,St Ives,NSW,568,"159 Mona Vale Rd, St Ives NSW 2075",02 9440 1850,-33.732625922,151.156287571,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30108
0101000020E61000007AFCDEA63FE162409A7B48F8DEF540C0,2200,30111,7-Eleven Bankstown, ,180 Stacey St,Bankstown,NSW,569,"180 Stacey St, Bankstown NSW 2200",02 9707 1412,-33.920867,151.03902,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30111
0101000020E6100000E550757E40E26240835B2D663AF940C0,2209,30114,7-Eleven Narwee, ,161 Penshurst Rd,Narwee,NSW,570,"161 Penshurst Rd, Narwee NSW 2209",02 9153 7461,-33.9470947,151.0703728,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30114
0101000020E61000003ACAC16C02E5624055A3570394F440C0,2204,30130,Cranes Newsagency, ,290 Marrickville Rd,Marrickville,NSW,571,"290 Marrickville Rd, Marrickville NSW 2204",02 9569 4808,-33.910767,151.156546,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30130
0101000020E6100000B6DAC35E68E36240450FD7C5C8FB40C0,2220,30209,North Hurstville Newsagency, ,182 Forest Rd,Hurstville,NSW,572,"182 Forest Rd, Hurstville NSW 2220",02 9579 1005,-33.9670646,151.1064905,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30209
0101000020E61000006DAB42CBA6E662403B9AB01E73F140C0,2010,30217,Devonshire Convenience Store,,99 Devonshire St,Surry Hills,NSW,573,"99 Devonshire St, Surry Hills NSW 2010",02 9698 9128,-33.88632568,151.207860594,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30217
0101000020E6100000C07ADCB7DAE4624087889B53C9F240C0,2049,30238,Petersham Newsagency, ,101 New Canterbury Rd,Petersham,NSW,574,"101 New Canterbury Rd, Petersham NSW 2049",02 9569 6395,-33.896769,151.151699,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30238
0101000020E61000009746A36D42DA624048B2E1C50FE240C0,2770,30239,Nextra Mount Druitt,Westfield Mt Druitt,Carlisle Ave,Mount Druitt,NSW,575,"Westfield Mt Druitt, Carlisle Ave, Mount Druitt NSW 2770",02 9625 8044,-33.766106353,150.82060892,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30239
0101000020E6100000C5A05DCF21E062403724A424DAE740C0,2150,30240,Nile River Convenience Store, ,323 Church St,Parramatta,NSW,576,"323 Church St, Parramatta NSW 2150",02 9635 9400,-33.8113447,151.0041272,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30240
0101000020E61000006F9D7FBB6CE462407BDB4C8578CE40C0,2082,30245,Berowra Shopping Village Newsagency,Shop 8,1C Turner Rd,Berowra Heights,NSW,577,"1C Turner Rd, Berowra Heights NSW 2082",02 9456 3244,-33.613053,151.138273,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30245
0101000020E610000027EAE69188E46240EE164B08CBCE40C0,2081,30247,Berowra Petroleum,,111 Berowra Waters Rd,Berowra,NSW,578,"111 Berowra Waters Rd, Berowra NSW 2081",02 9456 3156,-33.615571057,151.141671134,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30247
0101000020E6100000291176C490E4624017B69ED54DDF40C0,2073,30249,Pymble Newsagency,,75 Grandview St,Pymble,NSW,579,"75 Grandview St, Pymble NSW 2073",02 9144 1085,-33.744562819,151.142671805,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30249
0101000020E6100000009013260CE062405187156EF9F040C0,2162,30265,Chester Square Sub Newsagency, ,1 Leicester St,Chester Hill,NSW,580,"1 Leicester St, Chester Hill NSW 2162",02 9644 1997,-33.882612,151.001483,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30265
0101000020E6100000D12B54EDC9E16240BFDB172BC5EA40C0,2127,30266,Newington Newsagency, ,6 Ave Of Europe,Newington,NSW,581,"6 Ave Of Europe, Newington NSW 2127",02 9647 1822,-33.8341421,151.0558993,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30266
0101000020E6100000753DD17561E06240CDB051D66FEA40C0,2142,30268,North Granville Newsagency, ,25-27 Good St,Granville,NSW,582,"25-27 Good St, Granville NSW 2142",02 9637 1612,-33.831538,151.011897,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30268
0101000020E6100000095053CBD6D86240E90C8CBCACE140C0,2760,30290,Cignall St Marys,"Shop 16, Station Plaza",33 Philip St,St Marys,NSW,583,"Station Plaza, 33 Philip St, St Marys NSW 2760",02 9623 5220,-33.763084,150.77622,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30290
0101000020E610000026124C35B3E76240F419506F46F540C0,2031,30296,Randwick City Plaza Newsagent, ,134 Belmore Rd,Randwick,NSW,584,"134 Belmore Rd, Randwick NSW 2031",02 9398 5058,-33.916212,151.240626,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30296
0101000020E61000009EF316B91EE06240FB25AA0315E840C0,2150,30297,Parramatta CBD Newsagency, ,272 Church St,Parramatta,NSW,585,"272 Church St, Parramatta NSW 2150",02 9635 9477,-33.813141306,151.003750367,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30297
0101000020E61000001EE0490B17E4624029CC7B9C69EA40C0,2111,30299,Office 'n' News,Gladesville Shopping Village,Flagstaff St,Gladesville,NSW,586,"Gladesville Shopping Village, Flagstaff St, Gladesville NSW 2111",02 9817 6800,-33.831348,151.127813,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30299
0101000020E6100000EEB4352298E26240D46531B1F9E240C0,2121,30300,Epping Central Newsagency, ,52 Rawson St,Epping,NSW,587,"52 Rawson St, Epping NSW 2121",02 9876 3215,-33.773245,151.081071,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30300
0101000020E61000004A9CD33401E66240D00245100DF440C0,2015,30304,Sydney Park Convenience Store,Building 9,177 Mitchell Rd,Alexandria,NSW,588,"Building 9, 177 Mitchell Rd, Alexandria NSW 2015",02 9519 3033,-33.906648668,151.18764726,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30304
0101000020E610000044E258F678E5624093B5885366EE40C0,2039,30306,Rozelle News and Gifts,,634 Darling St,Rozelle,NSW,589,"634 Darling St, Rozelle NSW 2039",02 9810 1428,-33.862497751,151.171015905,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30306
0101000020E61000002A920ABE84E662400B1A44B5D2F040C0,2000,30313,B & J Newsagency, ,187 Thomas St,Haymarket,NSW,590,"187 Thomas St, Haymarket NSW 2000",02 9212 5484,-33.8814303,151.2037039,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30313
0101000020E610000079C9FFE42FE7624010069E7B0FE040C0,2086,30315,Frenchs Forest Newsagency,Forest Way Shopping Centre,2-18 Forest Way,Frenchs Forest,NSW,591,"Forest Way Shopping Centre, 2-18 Forest Way, Frenchs Forest NSW 2086",02 9451 6403,-33.7504725,151.2245965,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30315
0101000020E610000024946357FFE362408018D7AEBFF140C0,2131,30316,Ashfield Newsagency, ,25 Hercules St,Ashfield,NSW,592,"25 Hercules St, Ashfield NSW 2131",02 9798 6741,-33.8886622,151.1249196,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30316
0101000020E6100000DF35E84BEFE76240376E313F37F440C0,2031,30319,Frenchmans Rd Newsagency, ,57 Frenchmans Rd,Randwick,NSW,593,"57 Frenchmans Rd, Randwick NSW 2031",02 9398 3702,-33.907936,151.247961,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30319
0101000020E610000095C61E903AE36240EC70CF4E61F840C0,2208,30320,Kingsgrove Bookstall,Kingsgrove Station,Masham Ave,Kingsgrove,NSW,594,"Kingsgrove Station, Masham Ave, Kingsgrove NSW 2208",02 9150 9482,-33.9404696,151.1008988,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30320
0101000020E6100000D85B6F4070E66240C280CA9D3EF240C0,2016,30321,Mai Phi Newsagency, ,141 Redfern St,Redfern,NSW,595,"141 Redfern St, Redfern NSW 2016",02 9698 3086,-33.8925359,151.2012026,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30321
0101000020E610000011D19E8147E362406A67F393C5E540C0,2112,30322,Midway News & Post Office, ,119E North Rd,Ryde,NSW,596,"119E North Rd, Ryde NSW 2112",02 9878 4358,-33.7950921,151.1024788,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30322
0101000020E6100000D2623ABE07DD624062F71DC363E240C0,2148,30329,Blacktown Railway Newsagency,Blacktown Station,Main St,Blacktown,NSW,597,"Blacktown Station, Main St, Blacktown NSW 2148",02 9831 7759,-33.7686695,150.9071952,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30329
0101000020E610000098DD6A08C4E6624011E6433E12EF40C0,2000,30332,K S Chow Kiosk, ,Cnr Martin Pl & Phillip St,Sydney,NSW,598,"Cnr Martin Pl & Phillip St, Sydney NSW 2000",0411 874 566,-33.867744239,151.211429795,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30332
0101000020E61000005E78E664D0DF6240288C89744FDB40C0,2154,30334,NewsXpress Knightsbridge,Knightsbridge Mall,Ridgecrop Dr,Castle Hill,NSW,599,"Knightsbridge Mall, Ridgecrop Dr, Castle Hill NSW 2154",02 9634 1591,-33.713362281,150.994188738,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30334
0101000020E61000001C85DA25A0E6624013D38558FDEE40C0,2000,30336,Summer & Moon Newstand,Regimental Square,Cnr George St & Wynyard St,Sydney,NSW,600,"Regimental Square, Cnr George St & Wynyard St, Sydney NSW 2000",0433 195 190,-33.8671065,151.2070493,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30336
0101000020E6100000AA4FCD4040E3624027405E59B3FB40C0,2220,30337,Sun Sun Supermarket, ,257 Forest Rd,Hurstville,NSW,601,"257 Forest Rd, Hurstville NSW 2220",02 9570 8932,-33.9664108,151.1015934,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30337
0101000020E6100000252D4B2AC9E3624052431B800DEA40C0,2111,30338,Tennyson Supermarket, ,80 Tennyson Rd,Tennyson Point,NSW,602,"80 Tennyson Rd, Tennyson Point NSW 2111",02 9816 5309,-33.828537,151.1183063,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30338
0101000020E6100000986835C974E66240A3DF635529EA40C0,2065,30339,Crows Nest Newsagency, ,240 Pacific Hwy,Crows Nest,NSW,603,"240 Pacific Hwy, Crows Nest NSW 2065",02 9923 2566,-33.8293864,151.2017561,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30339
0101000020E61000002272FA7A3EDA624093C3279D48E240C0,2770,30350,Newspower Mount Druitt,Westfield Mt Druitt,Carlisle Ave,Mount Druitt,NSW,604,"Westfield Mt Druitt, Carlisle Ave, Mount Druitt NSW 2770",02 9625 7025,-33.767841,150.820127,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30350
0101000020E6100000707A17EF47D6624033FB3C4679E040C0,2750,30354,TSG Penrith,Shop 3,458-470 High St,Penrith,NSW,605,"458-470 High St, Penrith NSW 2750",02 4732 5500,-33.753701,150.696281,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30354
0101000020E6100000BA30D28BDAD9624094DE37BEF6CE40C0,2756,30356,CTC South Windsor,Shop 8,487 George St,South Windsor,NSW,606,"487 George St, South Windsor NSW 2756",02 4577 2196,-33.616905,150.807928,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30356
0101000020E6100000A4C343183FE262400551F70148E740C0,2115,30358,Jim Wallace Pharmacy, ,2 Marsden Rd,Ermington,NSW,607,"2 Marsden Rd, Ermington NSW 2115",02 9874 6912,-33.806885,151.070202,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30358
0101000020E61000002D7AA7026EE26240BE620D17B9F540C0,2195,30360,News Station Lakemba,Lakemba Station,60A The Boulevarde,Lakemba,NSW,608,"Lakemba Station, 60A The Boulevarde, Lakemba NSW 2195",02 9750 6052,-33.919711,151.075929,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30360
0101000020E6100000E9EDCF45C3DF624020D5B0DF13EB40C0,2160,30361,Merrylands Railway Book Stall,"Platform 1, Merrylands Station",Military Rd,Merrylands,NSW,609,"Platform 1, Merrylands Station, Military Rd, Merrylands NSW 2160",02 9897 3505,-33.836544,150.992587,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30361
0101000020E610000074982F2F40E06240977329AE2A0B41C0,2233,30387,Heathcote Newsagency, ,1347 Princes Hwy,Heathcote,NSW,610,"1347 Princes Hwy, Heathcote NSW 2233",02 9520 2822,-34.08724,151.007835,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30387
0101000020E61000001FD8F15FA0E162401C768478C90541C0,2232,30390,Loftus Newsagency, ,107 Loftus Ave,Loftus,NSW,611,"107 Loftus Ave, Loftus NSW 2232",02 9521 1016,-34.0452109,151.050827,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30390
0101000020E6100000BCCCB051D6E162408A969757090441C0,2232,30391,Sutherland Railway Bookstall,Sutherland Station,Old Princes Hwy,Sutherland,NSW,612,"Sutherland Station, Old Princes Hwy, Sutherland NSW 2232",02 9521 5774,-34.0315351,151.057412,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30391
0101000020E6100000C408E1D146E26240C7F319506F0441C0,2232,30392,Lucky 7 Kirrawee, ,162 Oak Rd,Kirrawee,NSW,613,"162 Oak Rd, Kirrawee NSW 2232",02 8544 0897,-34.034647,151.071145,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30392
0101000020E6100000C4D155BABBE262406DBF7CB2620441C0,2227,30394,Gymea Supermarket, ,38 Gymea Bay Rd,Gymea,NSW,614,"38 Gymea Bay Rd, Gymea NSW 2227",02 9524 2228,-34.034262,151.085416,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30394
